-34.525,-58.482
-34.525,-58.482
-34.525,-58.482
-34.525,-58.482
-34.525,-58.482
-34.525,-58.482
-34.525,-58.482
-34.533,-58.478
-34.52525,-58.47303
-34.525024,-58.48625
-34.520905,-58.485435
-34.52509,-58.476902
-34.521456,-58.473866
-34.528145196407,-58.473787911977
-34.521904,-58.475372
-34.5287,-58.48083
-34.525306701660156,-58.48286056518555
-34.612182236784,-58.419905591385
-34.521,-58.476
-34.53118133544922,-58.46856689453125
-34.525497,-58.47275
-34.536057,-58.477154
-34.52169,-58.47204
-34.526432,-58.4815
-34.5292,-58.470387
-34.53404235839844,-58.47837448120117
-34.525,-58.471
-34.516,-58.475
-34.516,-58.476
-34.514,-58.475
-34.447544,-58.54686
-34.51641,-58.476006
-34.526012,-58.471813
-34.53282,-58.478756
-34.51996,-58.48563
-34.517369,-58.475617
-34.53463,-58.46765
-34.521,-58.473
-34.526463,-58.482197
-34.52018737792969,-58.47319793701172
-34.5263786315918,-58.48200607299805
-34.522,-58.484
-34.514877,-58.491463
-34.522686,-58.4741
-34.51963,-58.485817
-34.52980041503906,-58.47549057006836
-34.522438049316406,-58.48423767089844
-34.530052,-58.48011
-34.532635,-58.474407
-34.529300689697266,-58.48076629638672
-34.532,-58.475
-34.534714,-58.477825
-34.53236,-58.46855
-34.520737,-58.474117
-34.526985,-58.473446
-34.52301788330078,-58.483917236328125
-34.519,-58.485
-34.530266,-58.47998
-34.535637,-58.474907
-34.5241,-58.47236
-34.524075,-58.474144
-34.482307,-58.501076
-34.52957,-58.4743
-34.52412033081055,-58.48330307006836
-34.535667,-58.47735
-34.523,-58.478
-34.514,-58.475
-34.521626,-58.47353
-34.517749,-58.475446
-34.533423,-58.468229
-34.526417,-58.481857
-34.52011,-58.491016
-34.537021,-58.474378
-34.524,-58.495262
-34.52387,-58.520736
-34.533848,-58.47048
-34.520435,-58.48559
-34.52453,-58.47218
-34.512096,-58.489235
-34.521,-58.484
-34.52374,-58.475885
-34.531044,-58.469448
-34.537544,-58.476646
-34.522212982177734,-58.47490310668945
-34.524,-58.483
-34.52749,-58.48108
-34.531,-58.468
-34.521,-58.475
-34.52283,-58.472965
-34.526502,-58.473782
-34.52888,-58.48074
-34.529705,-58.480312
-34.495102,-58.498093
-34.53013,-58.47663
-34.529438,-58.47998
-34.522213,-58.473133
-34.53029,-58.46986
-34.523,-58.473
-34.52635,-58.48173
-34.5222282409668,-58.47489547729492
-34.537,-58.476
-34.52407,-58.48333
-34.536163,-58.476738
-34.525,-58.482
-34.520092,-58.474396
-34.525537,-58.482759
-34.529729,-58.477936
-34.523053,-58.47392
-34.524467,-58.475136
-34.516818,-58.480416
-34.537632,-58.476604
-34.523182,-58.47429
-34.535698,-58.477333
-34.53572463989258,-58.477317810058594
-34.527,-58.471
-34.526035,-58.4718
-34.521473,-58.484745
-34.51977,-58.47962
-34.53106,-58.47781
-34.53129,-58.479675
-34.52933120727539,-58.49494934082031
-34.528272,-58.481407
-34.52378,-58.473698
-34.51910400390625,-58.486114501953125
-34.521038,-58.474
-34.5368766784668,-58.48835372924805
-34.51895523071289,-58.483154296875
-34.518906,-58.47493
-34.527573,-58.481716
-34.691,-58.403
-34.533474,-58.47818
-34.529828,-58.47009
-34.52021408081055,-58.48548126220703
-34.52,-58.485
-34.519,-58.485
-34.533,-58.47
-34.531128,-58.46917
-34.52441,-58.483143
-34.537975,-58.476433
-34.532837,-58.478752
-34.53074264526367,-58.479713439941406
-34.514345,-58.476859
-34.533176,-58.478573
-34.522285,-58.48432
-34.52361,-58.472813
-34.5231819152832,-58.4752197265625
-34.514202,-58.474525
-34.535,-58.477684
-34.52452087402344,-58.48289489746094
-34.517117,-58.47747
-34.52682,-58.474133
-34.530247,-58.479393
-34.52644,-58.48197
-34.526905,-58.47434
-34.52899932861328,-58.47800064086914
-34.52241516113281,-58.4842529296875
-34.533653259277344,-58.47380065917969
-34.514,-58.488
-34.53,-58.473
-34.53082,-58.473465
-34.51429,-58.474762
-34.536953,-58.472828
-34.53082,-58.473465
-34.528275,-58.47471
-34.53367,-58.473835
-34.530083,-58.469692
-34.5332,-58.47795
-34.521761,-58.475518
-34.534141540527344,-58.47809982299805
-34.527,-58.481
-34.53384,-58.473785
-34.520214,-58.48548
-34.53182,-58.47919
-34.537063316031,-58.488896429394
-34.52247,-58.50854
-34.531128,-58.47952
-34.535213,-58.477577
-34.53442,-58.47788
-34.526905,-58.47115
-34.521473,-58.484745
-34.525489807128906,-58.4824104309082
-34.52,-58.485
-34.52128,-58.48484
-34.5279,-58.48193
-34.51898,-58.481438
-34.532497,-58.47366
-34.530787,-58.477605
-34.532297,-58.472641
-34.52457,-58.481224
-34.5233,-58.47505
-34.52549,-58.482563
-34.5223,-58.474243
-34.531803,-58.479195
-34.521095,-58.474796
-34.52444839477539,-58.48038101196289
-34.52859115600586,-58.480655670166016
-34.53,-58.48
-34.534,-58.477
-34.532,-58.478
-34.527,-58.481
-34.526077,-58.482178
-34.523365,-58.475193
-34.530052,-58.48011
-34.522728,-58.483963
-34.53476,-58.468327
-34.523605,-58.480481
-34.594913,-58.39985
-34.526905,-58.47115
-34.50604,-58.480324
-34.52075,-58.473885
-34.525,-58.476
-34.52275466918945,-58.47454071044922
-34.525508880615234,-58.4827880859375
-34.534767,-58.473263
-34.53382,-58.469856
-34.533455,-58.468197
-34.524131,-58.477972
-34.53002,-58.480125
-34.521732,-58.473713
-34.532,-58.479
-34.528,-58.479
-34.532289,-58.478277
-34.5257,-58.4749
-34.534267,-58.477432
-34.53069,-58.477432
-34.522697,-58.484093
-34.522697,-58.484093
-34.53364181518555,-58.47832489013672
-34.519344329833984,-58.48511505126953
-34.530250549316406,-58.479000091552734
-34.53227996826172,-58.47898483276367
-34.515,-58.476
-34.53,-58.48
-34.52,-58.485
-34.526417,-58.481857
-34.52549,-58.482563
-34.52068,-58.479355
-34.51913,-58.4861
-34.520685,-58.476812
-34.529441833496094,-58.48046112060547
-34.533671,-58.478994
-34.535484313964844,-58.46900177001953
-34.523,-58.484
-34.522526,-58.476455
-34.521631,-58.476271
-34.520006,-58.475804
-34.51933,-58.485123
-34.53392,-58.477066
-34.523018,-58.483917
-34.52393,-58.4742
-34.531375885009766,-58.477935791015625
-34.534233,-58.476055
-34.51991,-58.48334
-34.519145,-58.473131
-34.534634,-58.468563
-34.53394,-58.47842
-34.536007,-58.47584
-34.536163,-58.476738
-34.523,-58.473
-34.533797357666,-58.473391418584
-34.532547,-58.478867
-34.52834,-58.47081
-34.533806,-58.467793
-34.522614,-58.473076
-34.5326,-58.47701
-34.53082,-58.473465
-34.523247,-58.472996
-34.530035,-58.480504
-34.5308,-58.477673
-34.520447,-58.48448
-34.52816,-58.492016
-34.52,-58.485
-34.522,-58.473
-34.533,-58.478
-34.524136,-58.472576
-34.522266,-58.475212
-34.52435,-58.484894
-34.53579,-58.477524
-34.51447,-58.52256
-34.519905,-58.48566
-34.53259,-58.48708
-34.52349,-58.475475
-34.53384,-58.473785
-34.5257,-58.4749
-34.52175521850586,-58.47548294067383
-34.531525,-58.47651
-34.531765,-58.479214
-34.533727,-58.477273
-34.515194,-58.4757
-34.523212,-58.482616
-34.52385330200195,-58.47367477416992
-34.52747,-58.474308
-34.521,-58.475
-34.537876,-58.476482
-34.528587341308594,-58.48088836669922
-34.535366,-58.47538
-34.519278,-58.486414
-34.523083,-58.48388
-34.525453,-58.48281
-34.522974,-58.472912
-34.523235,-58.48405
-34.535213,-58.475704
-34.533783,-58.467823
-34.519054,-58.486145
-34.520924,-58.474045
-34.52932,-58.48015
-34.531982,-58.500004
-34.52605,-58.470486
-34.52546310424805,-58.482574462890625
-34.536,-58.476
-34.515762,-58.476078
-34.533423,-58.468229
-34.52230453491211,-58.48455047607422
-34.523,-58.483
-34.526432,-58.4815
-34.53352,-58.478294
-34.5209,-58.485077
-34.527725,-58.47103
-34.526028,-58.47157
-34.51978,-58.474304
-34.52,-58.474
-34.532,-58.468
-34.525,-58.472
-34.5228271484375,-58.47396469116211
-34.548056,-58.50707
-34.51582,-58.475001
-34.5324,-58.4915
-34.530735,-58.476418
-34.530956,-58.479607
-34.516,-58.475
-34.517323,-58.475613
-34.536,-58.474
-34.52578,-58.482384
-34.525351,-58.472084
-34.517696380615234,-58.48712921142578
-34.526104,-58.482166
-34.521366,-58.4848
-34.51469,-58.476713
-34.524605,-58.482624
-34.523212,-58.47486
-34.514,-58.474
-34.527,-58.475
-34.521297,-58.484833
-34.529828,-58.47009
-34.51742,-58.47827
-34.53224182128906,-58.47817611694336
-34.51742,-58.47827
-34.522247,-58.471775
-34.53103,-58.47957
-34.520588,-58.479015
-34.524,-58.472
-34.53671,-58.47224
-34.522247,-58.471775
-34.534988,-58.476387
-34.526196,-58.47482
-34.53069,-58.477432
-34.527775,-58.471016
-34.513751,-58.483203
-34.531,-58.477
-34.526853,-58.480172
-34.52098,-58.47531
-34.523617,-58.472393
-34.520999908447266,-58.474998474121094
-34.526,-58.481
-34.528297424316406,-58.48003387451172
-34.52510070800781,-58.47920227050781
-34.52854919433594,-58.48057174682617
-34.541775,-58.491226
-34.522974,-58.472912
-34.519,-58.471
-34.53045,-58.48011
-34.537697,-58.476334
-34.516064,-58.475937
-34.515903,-58.474506
-34.524086,-58.483322
-34.51447,-58.52256
-34.52407,-58.47361
-34.522427,-58.484245
-34.523,-58.475
-34.51449,-58.475533
-34.523,-58.474
-34.52727,-58.48162
-34.523,-58.483
-34.537945,-58.476444
-34.543358,-58.50726
-34.522697,-58.484093
-34.531387,-58.479626
-34.52,-58.485
-34.519215,-58.48323
-34.522,-58.473
-34.532333,-58.478962
-34.52389,-58.48343
-34.5371,-58.47459
-34.519701,-58.474576
-34.52327,-58.474987
-34.519375,-58.474716
-34.523,-58.484
-34.5374755859375,-58.476680755615234
-34.522,-58.484
-34.53025,-58.480132
-34.51447,-58.52256
-34.527,-58.481
-34.53415,-58.4829
-34.519,-58.485
-34.522434,-58.484478
-34.53384,-58.473785
-34.527084,-58.481934
-34.525001525878906,-58.481998443603516
-34.521209716796875,-58.477073669433594
-34.52033615112305,-58.475101470947266
-34.52793,-58.47073
-34.535581,-58.479348
-34.532,-58.474
-34.523018,-58.483917
-34.537669629449,-58.481055685677
-34.522045,-58.476757
-34.518001556396484,-58.472999572753906
-34.531,-58.477
-34.524,-58.483
-34.52571,-58.47195
-34.526,-58.481
-34.532146,-58.468895
-34.529279,-58.480679
-34.52103,-58.48499
-34.515118,-58.47573
-34.525537,-58.482759
-34.525499,-58.482072
-34.53437042236328,-58.4749870300293
-34.53179931640625,-58.4809455871582
-34.521,-58.473
-34.528,-58.475
-34.520527,-58.48423
-34.51506,-58.475292
-34.52376,-58.483265
-34.508533,-58.56437
-34.535515,-58.469063
-34.53137,-58.479397
-34.534668,-58.477848
-34.523026,-58.47392
-34.53,-58.48
-34.5257,-58.4749
-34.525463,-58.482574
-34.521,-58.484
-34.5230827331543,-58.47500228881836
-34.527,-58.481
-34.523345947265625,-58.475582122802734
-34.519691467285156,-58.48602294921875
-34.519,-58.485
-34.525,-58.482
-34.5239,-58.47366
-34.519375,-58.474208
-34.52515,-58.48292
-34.52311325073242,-58.47506332397461
-34.52,-58.485
-34.526,-58.481
-34.522848,-58.473966
-34.52444839477539,-58.48038101196289
-34.52857208251953,-58.480201721191406
-34.52400588989258,-58.483367919921875
-34.523083,-58.48388
-34.52644,-58.48197
-34.530641,-58.477717
-34.52301788330078,-58.483917236328125
-34.53116226196289,-58.477821350097656
-34.529,-58.477
-34.527,-58.481
-34.522,-58.484
-34.523,-58.483
-34.53,-58.48
-34.522,-58.484
-34.524,-58.48
-34.523343,-58.477922
-34.528942,-58.474964
-34.522217,-58.483336
-34.52205,-58.474754
-34.52987,-58.47701
-34.523,-58.471
-34.514,-58.475
-34.525447845458984,-58.482582092285156
-34.525828,-58.482649
-34.522118,-58.484417
-34.52098,-58.47531
-34.524574,-58.473377
-34.516922,-58.47578
-34.533169,-58.48788
-34.53127,-58.47898
-34.52616,-58.472458
-34.52616,-58.472458
-34.53118133544922,-58.46856689453125
-34.51973342895508,-58.47459030151367
-34.534233,-58.47806
-34.518997,-58.473484
-34.51693,-58.476433
-34.51931,-58.474735
-34.520893,-58.477177
-34.516905,-58.475826
-34.524129,-58.472396
-34.582336,-58.399797
-34.5298,-58.47549
-34.531933,-58.479137
-34.515967,-58.474658
-34.515087,-58.475124
-34.52065,-58.473923
-34.523163,-58.4743
-34.537,-58.474
-34.529612,-58.479015
-34.53200149536133,-58.47800064086914
-34.52714,-58.481678
-34.526108,-58.48129
-34.531089782714844,-58.479774475097656
-34.521427,-58.485004
-34.522,-58.474
-34.532,-58.479
-34.531433,-58.469275
-34.536,-58.476
-34.53561,-58.477375
-34.528568267822266,-58.480613708496094
-34.535065,-58.477024
-34.52199935913086,-58.48400115966797
-34.52969,-58.4774
-34.52969,-58.4774
-34.53480911254883,-58.46901321411133
-34.527046,-58.47259
-34.52194,-58.47362
-34.515271,-58.476476
-34.528164,-58.481377
-34.522667,-58.473286
-34.526474,-58.481575
-34.521,-58.484
-34.528853185529,-58.472367009977
-34.53052,-58.471527
-34.531197,-58.4686
-34.532383,-58.468544
-34.528251,-58.474794
-34.535683,-58.478384
-34.531,-58.477
-34.535,-58.477
-34.526367,-58.482014
-34.525001525878906,-58.481998443603516
-34.51447,-58.52256
-34.53046,-58.474354
-34.521,-58.484
-34.530937,-58.478367
-34.529808,-58.480255
-34.522,-58.484
-34.532,-58.473
-34.544277,-58.476334
-34.52314758300781,-58.473880767822266
-34.536,-58.476
-34.536,-58.476
-34.534,-58.474
-34.521703962943,-58.484947195541
-34.524334,-58.483425
-34.523894,-58.474219
-34.530968,-58.475403
-34.519256591796875,-58.47171401977539
-34.524,-58.472
-34.5362663269043,-58.476646423339844
-34.521046,-58.485313
-34.534617,-58.468524
-34.525672912597656,-58.47129821777344
-34.518105,-58.473522
-34.53397,-58.466927
-34.525,-58.482
-34.52549,-58.482563
-34.530513763427734,-58.478477478027344
-34.52683,-58.48181
-34.535088,-58.477875
-34.520924,-58.474045
-34.523573,-58.472224
-34.53203,-58.479324
-34.5189,-58.473766
-34.52324,-58.4745
-34.523975,-58.48362
-34.51818084716797,-58.485958099365234
-34.535686,-58.47801
-34.527096,-58.481926
-34.5308,-58.477673
-34.51731,-58.475616
-34.524757385253906,-58.48188400268555
-34.525066,-58.486257
-34.530052185058594,-58.48011016845703
-34.523,-58.472
-34.528,-58.48
-34.522,-58.484
-34.522,-58.484
-34.528,-58.479
-34.533,-58.476
-34.52316415133,-58.482030952231
-34.526257,-58.47278
-34.520293,-58.485593
-34.522,-58.475
-34.53300094604492,-58.47800064086914
-34.532303,-58.46882
-34.518337,-58.472668
-34.516243,-58.473877
-34.517403,-58.475346
-34.53266,-58.47882
-34.51771,-58.47545
-34.523,-58.483
-34.523617,-58.472393
-34.522,-58.474
-34.53226852416992,-58.47898864746094
-34.524284,-58.48436
-34.531,-58.479
-34.519,-58.473
-34.524,-58.483
-34.519,-58.474
-34.529,-58.48
-34.53,-58.48
-34.521,-58.475
-34.522,-58.484
-34.519,-58.474
-34.517685,-58.49838
-34.526985,-58.48967
-34.525917,-58.488037
-34.527763,-58.48122
-34.53668975830078,-58.476837158203125
-34.51689,-58.487602
-34.521667,-58.47374
-34.519745,-58.474311
-34.52346420288086,-58.47378921508789
-34.523536682128906,-58.4737663269043
-34.5238037109375,-58.473690032958984
-34.53662872314453,-58.47686767578125
-34.536,-58.476
-34.536,-58.477
-34.52366,-58.473732
-34.521736,-58.484615
-34.52321,-58.474846
-34.521,-58.473
-34.536643981933594,-58.47686004638672
-34.517,-58.481
-34.535,-58.477
-34.521637,-58.484898
-34.526,-58.471
-34.515018463134766,-58.47950744628906
-34.52,-58.484
-34.533466,-58.46819
-34.524315,-58.473534
-34.523582,-58.47231
-34.523895263671875,-58.47705841064453
-34.533,-58.478
-34.523293,-58.48219
-34.530735,-58.476418
-34.529,-58.48
-34.52228546142578,-58.48432159423828
-34.52,-58.485
-34.525178,-58.482978
-34.519257,-58.529689
-34.52763366699219,-58.48146057128906
-34.526241302490234,-58.47274398803711
-34.521166,-58.485135
-34.523335,-58.47555
-34.525464,-58.473565
-34.52607727050781,-58.482177734375
-34.514,-58.474
-34.522,-58.475
-34.532,-58.478
-34.518,-58.479
-34.527,-58.47
-34.522114,-58.473312
-34.52357,-58.471813
-34.525,-58.475
-34.51476,-58.47423
